Date,Close,Volume,Turnover
2018-11-02,90.25,921851,82936709.25
2018-11-05,89.7,534082,47913924.15
2018-11-06,90.05,559569,50362784.2
2018-11-07,90.85,184401,16745645.85
2018-11-09,90.5,377080,34207374.95
2018-11-12,89.55,509514,46149436.9
2018-11-13,89.75,638831,57402407.55
2018-11-14,89.85,468786,41817993.95
2018-11-15,89.85,407628,36538793.6
2018-11-16,89.15,630626,56521367.35
2018-11-19,89.35,489941,43663647.9
2018-11-20,88.45,332539,29540881.4
2018-11-21,88.15,657522,57849633.2
2018-11-22,87.95,392774,34695958.0
2018-11-26,88.05,509166,44665597.8
2018-11-27,87.6,820205,71945750.55
2018-11-28,88.65,392718,34546038.45
2018-11-29,87.95,836771,73428253.9
2018-11-30,90.0,2626059,237049823.25
2018-12-03,89.9,390902,35148224.95
2018-12-04,89.3,150055,13469190.8
2018-12-05,87.75,442890,38860179.35
2018-12-06,88.6,1166103,101967493.95
2018-12-07,88.6,1228301,108151121.9
2018-12-10,86.7,235946,20526635.85
2018-12-11,86.9,601217,52137602.05
2018-12-12,87.7,259902,23100697.6
2018-12-13,87.05,297074,26127647.5
2018-12-14,86.9,257477,22481285.15
2018-12-17,87.5,1516423,133372104.35
2018-12-18,86.95,353853,30894076.55
2018-12-19,87.15,589802,51392028.45
2018-12-20,86.9,642730,56144308.45
2018-12-21,88.15,499604,43966247.25
2018-12-24,86.75,266279,23192749.5
2018-12-26,86.7,1091168,94669308.5
2018-12-27,87.0,382518,33239079.25
2018-12-28,86.95,153344,13333962.75
2018-12-31,87.15,484925,42403850.7
2019-01-01,86.85,278906,24271384.2
2019-01-02,86.45,161018,13982144.6
2019-01-03,86.55,301923,26143827.55
2019-01-04,85.85,264904,22866557.75
2019-01-07,83.1,992813,83377177.9
2019-01-08,80.0,778951,62469707.4
2019-01-09,77.1,308167,24339342.6
2019-01-10,79.25,930513,72831515.5
2019-01-11,79.0,257351,20284805.8
2019-01-14,78.05,181550,14140886.0
2019-01-15,77.35,324033,25080785.8
2019-01-16,76.55,231247,17775284.0
2019-01-17,74.8,333923,25191679.9
2019-01-18,73.45,272351,20169874.05
2019-01-21,71.7,570155,40823536.4
2019-01-22,70.25,462525,33379208.0
2019-01-23,70.05,611580,42441856.3
2019-01-24,69.35,391004,27344570.05
2019-01-25,68.5,233490,16149265.35
2019-01-28,69.0,205342,13994834.0
2019-01-29,68.95,609380,41918026.75
2019-01-30,66.4,600988,40538782.0
2019-01-31,67.3,1905334,127799316.5
2019-02-01,62.95,1724417,110994137.15
2019-02-04,58.95,1302084,78403963.6
2019-02-05,57.85,3391684,199910147.2
2019-02-06,58.85,1602938,93298910.25
2019-02-07,59.25,754558,44363102.45
2019-02-08,60.4,1398731,83871763.05
2019-02-11,58.8,651437,38011554.4
2019-02-12,60.15,911244,54384674.7
2019-02-13,59.1,670328,39791855.7
2019-02-14,56.9,656308,37118884.0
2019-02-15,56.3,329227,18518071.6
2019-02-18,56.6,526489,29536557.25
2019-02-19,55.55,240360,13413191.55
2019-02-20,55.5,690686,38399234.75
2019-02-21,56.7,458807,25850471.6
2019-02-22,56.3,613537,34521045.75
2019-02-25,55.95,401879,22630372.9
2019-02-26,56.45,504313,28292531.0
2019-02-27,62.35,3331384,202476592.0
2019-02-28,64.75,2165058,141519372.05
2019-03-01,64.95,2029358,132356780.25
2019-03-05,71.85,6330146,441126695.05
2019-03-06,80.8,12448301,993935900.65
2019-03-07,72.85,6690118,501993460.85
2019-03-08,72.0,2727591,193834773.7
2019-03-11,72.25,1503491,109533158.3
2019-03-12,70.65,2550046,181117532.7
2019-03-13,68.05,1025839,70424054.8
2019-03-14,65.85,1332448,88345387.15
2019-03-15,65.65,2117297,142809767.2
2019-03-18,64.45,2020818,133829891.0
2019-03-19,63.0,929539,58883538.95
2019-03-20,63.75,5089887,327178907.15
2019-03-22,64.1,2602557,168596620.05
2019-03-25,63.6,1114878,71425837.8
2019-03-26,63.7,456651,29042683.05
2019-03-27,63.15,984950,62977687.65
2019-03-28,64.55,778455,49683239.7
2019-03-29,71.0,4756344,325704972.85
2019-04-01,78.1,2928574,228721629.4
2019-04-02,85.15,14771553,1232568963.0
2019-04-03,84.2,5761707,493026358.65
2019-04-04,88.4,6220581,546727880.3
2019-04-05,92.8,8433778,777630157.75
2019-04-08,97.4,3899230,379785002.0
2019-04-09,92.55,16886863,1587333315.85
2019-04-10,88.45,10243314,911513815.5
2019-04-11,90.1,4988193,449428510.85
2019-04-12,90.85,4415527,400208537.2
2019-04-15,88.85,3691710,329658019.25
2019-04-16,87.65,2216461,196071860.6
2019-04-18,83.4,1924255,162153043.05
2019-04-22,79.45,2929197,234711621.55
2019-04-23,78.0,2213190,177391055.5
2019-04-24,79.55,837464,66321799.5
2019-04-25,78.8,1334546,105908853.7
2019-04-26,79.2,692254,54697798.15
2019-04-30,75.4,1554853,117275687.05
2019-05-02,73.3,1448374,107312205.95
2019-05-03,76.95,887964,66433006.7
2019-05-06,80.55,3831625,308328090.7
2019-05-07,78.15,1685136,135461994.25
2019-05-08,75.7,1035748,79271959.35
2019-05-09,74.75,806192,60670137.05
2019-05-10,76.05,878227,66994551.95
2019-05-13,72.25,836179,60996545.0
2019-05-14,73.7,1148572,84084791.2
2019-05-15,70.75,1433390,102411877.8
2019-05-16,70.75,760448,53693659.85
2019-05-17,70.85,646690,46122816.85
2019-05-20,74.35,1039362,77139696.7
2019-05-21,77.0,2408086,186997678.0
2019-05-22,75.2,714277,53859777.4
2019-05-23,73.2,1373634,103723435.7
2019-05-24,74.35,672279,50018509.15
2019-05-27,74.7,470042,35190998.25
2019-05-28,73.85,495863,36909696.15
2019-05-29,73.7,1030781,74926734.55
2019-05-30,73.35,549319,40745283.65
2019-05-31,73.55,633355,46919407.3
2019-06-03,74.2,430832,31926640.4
2019-06-04,73.9,365259,27058511.6
2019-06-06,70.4,1072232,75988609.0
2019-06-07,73.2,3057676,224695161.8
2019-06-10,72.75,1143388,84585740.65
2019-06-11,68.05,1796924,123605139.95
2019-06-12,61.7,2772876,175699674.05
2019-06-13,67.6,3441664,223660233.75
2019-06-14,65.6,1691087,112204298.1
2019-06-17,63.5,564735,36471874.2
2019-06-18,60.25,1100312,67531798.15
2019-06-19,54.8,3845411,215238941.8
2019-06-20,57.8,2101238,118642030.45
2019-06-21,63.55,4166337,257274540.8
2019-06-24,68.8,3807213,258795298.25
2019-06-25,67.35,1895150,128944564.05
2019-06-26,65.75,1684129,111033603.05
2019-06-27,67.15,1937205,130837896.9
2019-06-28,65.3,995392,65622728.85
2019-07-01,66.15,773080,51243798.35
2019-07-02,67.9,1285575,86181912.1
2019-07-03,70.0,3088888,213805667.65
2019-07-04,70.5,2498712,179175877.4
2019-07-05,70.95,2579160,184613081.65
2019-07-08,67.3,1187520,81704346.25
2019-07-09,67.25,918608,61707139.95
2019-07-10,64.65,916579,60546818.4
2019-07-11,66.05,983586,64585430.3
2019-07-12,65.05,710585,46531457.15
2019-07-15,62.7,1291900,81362166.4
2019-07-16,62.95,907515,56424797.4
2019-07-17,64.15,856019,54495334.4
2019-07-18,63.0,711480,45444408.35
2019-07-19,60.7,738166,45664418.35
2019-07-22,62.5,1023629,63248677.4
2019-07-23,61.15,763588,47027350.05
2019-07-24,59.2,1122416,67193272.85
2019-07-25,59.0,779364,46153600.3
2019-07-26,60.55,717226,43562194.6
2019-07-29,54.55,2536688,140783515.25
2019-07-30,49.15,2274464,118036678.1
2019-07-31,48.15,4640903,222920483.6
2019-08-01,45.4,3940452,182814094.55
2019-08-02,43.15,3709138,161513041.05
2019-08-05,41.0,176098,7220018.0
2019-08-06,43.0,3825257,156262135.95
2019-08-07,40.85,364262,14924569.45
2019-08-08,38.85,180857,7026294.45
2019-08-09,40.6,5107906,200769278.7
2019-08-13,42.6,777531,33044159.05
2019-08-14,44.7,452056,20206903.2
2019-08-16,46.9,3604598,159114072.65
2019-08-19,45.35,2578499,121921095.4
2019-08-20,44.25,1710412,74942750.45
2019-08-21,42.05,633773,27134318.8
2019-08-22,39.95,1718906,68678296.65
2019-08-23,41.9,2428740,99557670.1
2019-08-26,43.7,1915305,83061044.1
2019-08-27,41.95,1474662,63619700.45
2019-08-28,40.35,1129437,45742847.9
2019-08-29,38.4,1832950,70518552.45
2019-08-30,38.7,1823644,68016057.85
2019-09-03,37.55,1092063,41234029.8
2019-09-04,39.35,1387617,53304431.55
2019-09-05,38.25,1328833,52124385.25
2019-09-06,36.35,2216628,80807129.15
2019-09-09,35.3,1778084,63457858.35
2019-09-11,37.05,965662,35053304.45
2019-09-12,38.9,1121847,43537167.95
2019-09-13,39.95,4781713,187337247.55
2019-09-16,40.5,2702469,111216880.65
2019-09-17,38.65,1397734,55181235.7
2019-09-18,39.5,1026470,40287385.5
2019-09-19,37.55,876213,33267035.15
2019-09-20,39.35,2470346,96422732.6
2019-09-23,39.1,2479954,98906736.35
2019-09-24,39.1,757834,29626324.55
2019-09-25,37.6,1006645,37972391.15
2019-09-26,38.4,1604509,62004611.8
2019-09-27,36.5,1948087,71315587.2
2019-09-30,34.7,66446,2305676.2
2019-10-01,33.0,72235,2383755.0
2019-10-02,33.0,72235,2384000.0
2019-10-03,31.35,57981,1817704.35
2019-10-04,29.8,97117,2894086.6
2019-10-07,28.35,39631,1123538.85
2019-10-08,28.35,39631,1124000.0
2019-10-09,26.95,46781,1260747.95
2019-10-10,25.65,69266,1776672.9
2019-10-11,24.4,64745,1579778.0
2019-10-14,23.2,33867,785714.4
2019-10-15,22.05,35370,779908.5
2019-10-16,20.95,45732,958085.4
2019-10-17,19.95,56861,1134376.95
2019-10-18,19.0,6985106,133329211.55
2019-10-21,19.0,6985106,133329000.0
2019-10-22,18.05,294103,5308559.15
2019-10-23,17.15,114700,1967105.0
2019-10-24,16.3,112346,1831239.8
2019-10-25,15.5,157581,2442505.5
2019-10-28,14.75,149865,2211000.0
2019-10-29,14.05,18052249,260702937.85
2019-10-30,14.7,30444639,428603338.35
2019-10-31,15.4,10450531,158791520.2
2019-11-01,16.15,377988,6104506.2
2019-11-04,16.95,261061,4424983.95
2019-11-05,17.75,297255,5276276.25
2019-11-06,18.6,8858889,161351675.3
2019-11-07,19.5,215894,4209933.0
2019-11-08,20.45,357531,7311508.95
2019-11-11,19.6,17064638,348940979.5
2019-11-12,19.6,17064638,348941000.0
2019-11-13,18.65,3784356,71676555.25
2019-11-14,18.2,9789896,175110400.05
2019-11-15,19.1,2358775,44336134.85
2019-11-18,19.6,7402809,147789971.8
2019-11-19,19.05,1843924,35518668.1
2019-11-20,19.2,1039962,19752029.45
2019-11-21,20.15,1189044,23694773.45
2019-11-22,21.05,3685775,76947129.0
2019-11-25,21.45,4192073,91570346.35
2019-11-26,20.4,2055108,42801146.3
2019-11-27,19.4,2237159,43485330.75
2019-11-28,18.9,3463865,64876372.4
